customer,External ID,license number,order_date,orderID,customer_po,start_ship_date,bill_street,bill_street2,bill_city,bill_state,bill_postcode,bill_country,ship_street,ship_street2,ship_city,ship_state,ship_postcode,ship_country,phone,fax,email,contact,rep,cancel_date,ship_method,notes,sku,brand,product_line,Qty (Units),Qty (Cases),product,sale_price,is_sample,customer_external_id,payment_terms,payment_methods,original_sale_price,source,manual,externalOrderID,original_unit_price,status,line_item_total,strain,strain_classification,category,service_zone,unit_price,paid,paid_date,paid_approver,custom_menu_price,production_batch_number,created_by,buyer_paid,delivered_date,sub_category,unit_of_measure,base_units_per_unit,Facility
Silver Creek Dispensary,0004344622,050-10096429A3B,2022-07-06 05:09 PM,e5bbd824,,2022-07-08,307 E. Main Street,,Silverton,OR,97381,United States of America,307 E. Main Street,,Silverton,OR,97381,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"One time special pricing for 7/10 sales event
Pick up 830am for 12pm Delivery 
Driver: nathan/Avalon

please add one case of deadhead 2 grm live resin at 130$ (special one time 710 sale pricing)",,DISCO-LRC-HYB-DEADBAND-40110-070122,Sitka Northwest,Disco Dabs - Pure Live Resin Cartridges,10.0000,1,Deadband Live Resin Cartridge,$125.00,False,,COD (Collect On Delivery),Cash,,leaflink,True,0004344622,$150.00,Fulfilled,$125.00,Deadband,Hybrid,Cartridges,MARION,$150.00,False,,,,,Nathan Goldberg,False,,510 Thread,Unit,1 Unit,Warehouse 01
Silver Creek Dispensary,0004344622,050-10096429A3B,2022-07-06 05:09 PM,e5bbd824,,2022-07-08,307 E. Main Street,,Silverton,OR,97381,United States of America,307 E. Main Street,,Silverton,OR,97381,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"One time special pricing for 7/10 sales event
Pick up 830am for 12pm Delivery 
Driver: nathan/Avalon

please add one case of deadhead 2 grm live resin at 130$ (special one time 710 sale pricing)",,DISCO-SH-SAT-CNDYJCK-40056-070122,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Candy Jack Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,True,0004344622,$120.00,Fulfilled,$100.00,Candy Jack,Sativa,Concentrates,MARION,$120.00,False,,,,,Nathan Goldberg,False,,Shatter,Unit,1 Unit,Warehouse 01
Silver Creek Dispensary,0004344622,050-10096429A3B,2022-07-06 05:09 PM,e5bbd824,,2022-07-08,307 E. Main Street,,Silverton,OR,97381,United States of America,307 E. Main Street,,Silverton,OR,97381,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"One time special pricing for 7/10 sales event
Pick up 830am for 12pm Delivery 
Driver: nathan/Avalon

please add one case of deadhead 2 grm live resin at 130$ (special one time 710 sale pricing)",,DISCO-LR-HYB-BLUBRRYCAKE-39591-04282022,Sitka Northwest,Disco Dabs - Live Resin | 1 gram,10.0000,1,Blueberry Cake Live Resin,$70.00,False,,COD (Collect On Delivery),Cash,,leaflink,True,0004344622,$110.00,Fulfilled,$70.00,Blueberry Cake,Hybrid,Concentrates,MARION,$110.00,False,,,,,Nathan Goldberg,False,,Live Resin,Unit,1 Unit,Warehouse 01
Silver Creek Dispensary,0004344622,050-10096429A3B,2022-07-06 05:09 PM,e5bbd824,,2022-07-08,307 E. Main Street,,Silverton,OR,97381,United States of America,307 E. Main Street,,Silverton,OR,97381,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"One time special pricing for 7/10 sales event
Pick up 830am for 12pm Delivery 
Driver: nathan/Avalon

please add one case of deadhead 2 grm live resin at 130$ (special one time 710 sale pricing)",,DISCO-LR-HYB-JLYBN-40189-070122,Sitka Northwest,Disco Dabs - Live Resin | 1 gram,10.0000,1,Jillybean Live Resin,$70.00,False,,COD (Collect On Delivery),Cash,,leaflink,True,0004344622,$110.00,Fulfilled,$70.00,Jillybean,Hybrid,Concentrates,MARION,$110.00,False,,,,,Nathan Goldberg,False,,Live Resin,Unit,1 Unit,Warehouse 01
Silver Creek Dispensary,0004344622,050-10096429A3B,2022-07-06 05:09 PM,e5bbd824,,2022-07-08,307 E. Main Street,,Silverton,OR,97381,United States of America,307 E. Main Street,,Silverton,OR,97381,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"One time special pricing for 7/10 sales event
Pick up 830am for 12pm Delivery 
Driver: nathan/Avalon

please add one case of deadhead 2 grm live resin at 130$ (special one time 710 sale pricing)",,DISCO-LR-IND-PINKCOOKIES-39669-061322,Sitka Northwest,Disco Dabs - Live Resin | 1 gram,10.0000,1,Pink Cookies Live Resin,$70.00,False,,COD (Collect On Delivery),Cash,,leaflink,True,0004344622,$110.00,Fulfilled,$70.00,Pink Cookies,Indica,Concentrates,MARION,$110.00,False,,,,,Nathan Goldberg,False,,Live Resin,Unit,1 Unit,Warehouse 01
Silver Creek Dispensary,0004344622,050-10096429A3B,2022-07-06 05:09 PM,e5bbd824,,2022-07-08,307 E. Main Street,,Silverton,OR,97381,United States of America,307 E. Main Street,,Silverton,OR,97381,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"One time special pricing for 7/10 sales event
Pick up 830am for 12pm Delivery 
Driver: nathan/Avalon

please add one case of deadhead 2 grm live resin at 130$ (special one time 710 sale pricing)",,DISCO-LR-IND-DJSHRTBLUBRRY-36970-061322,Sitka Northwest,Disco Dabs - Live Resin | 1 gram,10.0000,1,DJ Short Blueberry Live Resin,$70.00,False,,COD (Collect On Delivery),Cash,,leaflink,True,0004344622,$110.00,Fulfilled,$70.00,DJ Short Blueberry,Indica,Concentrates,MARION,$110.00,False,,,,,Nathan Goldberg,False,,Live Resin,Unit,1 Unit,Warehouse 01
Silver Creek Dispensary,0004344622,050-10096429A3B,2022-07-06 05:09 PM,e5bbd824,,2022-07-08,307 E. Main Street,,Silverton,OR,97381,United States of America,307 E. Main Street,,Silverton,OR,97381,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"One time special pricing for 7/10 sales event
Pick up 830am for 12pm Delivery 
Driver: nathan/Avalon

please add one case of deadhead 2 grm live resin at 130$ (special one time 710 sale pricing)",,DISCO-LR-SAT-SNNYD-40188-070122,Sitka Northwest,Disco Dabs - Live Resin | 1 gram,10.0000,1,Sunny-D Live Resin,$70.00,False,,COD (Collect On Delivery),Cash,,leaflink,True,0004344622,$110.00,Fulfilled,$70.00,Berry Pie,Sativa,Concentrates,MARION,$110.00,False,,,,,Nathan Goldberg,False,,Live Resin,Unit,1 Unit,Warehouse 01
Silver Creek Dispensary,0004344622,050-10096429A3B,2022-07-06 05:09 PM,e5bbd824,,2022-07-08,307 E. Main Street,,Silverton,OR,97381,United States of America,307 E. Main Street,,Silverton,OR,97381,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"One time special pricing for 7/10 sales event
Pick up 830am for 12pm Delivery 
Driver: nathan/Avalon

please add one case of deadhead 2 grm live resin at 130$ (special one time 710 sale pricing)",,DISCO-LR-IND-PINKCOOKIES-39669-061322,Sitka Northwest,Disco Dabs - Live Resin | 1 gram,1.0000,0.1,Pink Cookies Live Resin,$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,True,0004344622,$110.00,Fulfilled,$0.00,Pink Cookies,Indica,Concentrates,MARION,$0.00,False,,,,,Nathan Goldberg,False,,Live Resin,Unit,1 Unit,Warehouse 01
Silver Creek Dispensary,0004344622,050-10096429A3B,2022-07-06 05:09 PM,e5bbd824,,2022-07-08,307 E. Main Street,,Silverton,OR,97381,United States of America,307 E. Main Street,,Silverton,OR,97381,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"One time special pricing for 7/10 sales event
Pick up 830am for 12pm Delivery 
Driver: nathan/Avalon

please add one case of deadhead 2 grm live resin at 130$ (special one time 710 sale pricing)",,DISCO-LR-SAT-SNNYD-40188-070122,Sitka Northwest,Disco Dabs - Live Resin | 1 gram,1.0000,0.1,Sunny-D Live Resin,$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,True,0004344622,$110.00,Fulfilled,$0.00,Berry Pie,Sativa,Concentrates,MARION,$0.00,False,,,,,Nathan Goldberg,False,,Live Resin,Unit,1 Unit,Warehouse 01
Silver Creek Dispensary,0004344622,050-10096429A3B,2022-07-06 05:09 PM,e5bbd824,,2022-07-08,307 E. Main Street,,Silverton,OR,97381,United States of America,307 E. Main Street,,Silverton,OR,97381,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"One time special pricing for 7/10 sales event
Pick up 830am for 12pm Delivery 
Driver: nathan/Avalon

please add one case of deadhead 2 grm live resin at 130$ (special one time 710 sale pricing)",,DISCO-LR-HYB-BLUBRRYCAKE-39591-04282022,Sitka Northwest,Disco Dabs - Live Resin | 1 gram,1.0000,0.1,Blueberry Cake Live Resin,$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,True,0004344622,$110.00,Fulfilled,$0.00,Blueberry Cake,Hybrid,Concentrates,MARION,$0.00,False,,,,,Nathan Goldberg,False,,Live Resin,Unit,1 Unit,Warehouse 01
Silver Creek Dispensary,0004344622,050-10096429A3B,2022-07-06 05:09 PM,e5bbd824,,2022-07-08,307 E. Main Street,,Silverton,OR,97381,United States of America,307 E. Main Street,,Silverton,OR,97381,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"One time special pricing for 7/10 sales event
Pick up 830am for 12pm Delivery 
Driver: nathan/Avalon

please add one case of deadhead 2 grm live resin at 130$ (special one time 710 sale pricing)",,DISCO-LRC-IND-PRPLPKZ-39874-070122,Sitka Northwest,Disco Dabs - Pure Live Resin Cartridges,1.0000,0.1,Purple Peakz Live Resin Cartridge,$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,True,0004344622,$150.00,Fulfilled,$0.00,,Indica,Cartridges,MARION,$0.00,False,,,,,Nathan Goldberg,False,,510 Thread,Unit,1 Unit,Warehouse 01
Silver Creek Dispensary,0004344622,050-10096429A3B,2022-07-06 05:09 PM,e5bbd824,,2022-07-08,307 E. Main Street,,Silverton,OR,97381,United States of America,307 E. Main Street,,Silverton,OR,97381,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"One time special pricing for 7/10 sales event
Pick up 830am for 12pm Delivery 
Driver: nathan/Avalon

please add one case of deadhead 2 grm live resin at 130$ (special one time 710 sale pricing)",,DISCO-LRC-SAT-PCHMMSA-40220-070122,Sitka Northwest,Disco Dabs - Pure Live Resin Cartridges,1.0000,0.1,Peach Mimosa Live Resin Cartridge,$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,True,0004344622,$150.00,Fulfilled,$0.00,Peach Mimosa,Sativa,Cartridges,MARION,$0.00,False,,,,,Nathan Goldberg,False,,510 Thread,Unit,1 Unit,Warehouse 01
Somewhere,0004344299,050-10088208976,2022-07-06 06:32 PM,44b19f2e,,2022-07-08,2128 NW Overton Street,,Portland,OR,97210,United States of America,2128 NW Overton Street,,Portland,OR,97210,United States of America,,,Intake@somewherepdx.com,Intake Somewhere,Mylea Parker,,,,DISCO-SH-SAT-CNDYJCK-40056-070122,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Candy Jack Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004344299,$120.00,Fulfilled,$100.00,Candy Jack,Sativa,Concentrates,,$120.00,False,,,,,Intake Somewhere,False,,Shatter,Unit,1 Unit,Warehouse 01
Somewhere,0004344299,050-10088208976,2022-07-06 06:32 PM,44b19f2e,,2022-07-08,2128 NW Overton Street,,Portland,OR,97210,United States of America,2128 NW Overton Street,,Portland,OR,97210,United States of America,,,Intake@somewherepdx.com,Intake Somewhere,Mylea Parker,,,,DISCO-SH-IND-CHMDWG-39878-061722,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,ChemDawg Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004344299,$120.00,Fulfilled,$100.00,ChemDawg,Indica,Concentrates,,$120.00,False,,,,,Intake Somewhere,False,,Shatter,Unit,1 Unit,Warehouse 01
Somewhere,0004344299,050-10088208976,2022-07-06 06:32 PM,44b19f2e,,2022-07-08,2128 NW Overton Street,,Portland,OR,97210,United States of America,2128 NW Overton Street,,Portland,OR,97210,United States of America,,,Intake@somewherepdx.com,Intake Somewhere,Mylea Parker,,,,DISCO-SH-IND-HINDUKUSH-39509-061022,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Hindu Kush Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004344299,$120.00,Fulfilled,$100.00,Hindu Kush,Indica,Concentrates,,$120.00,False,,,,,Intake Somewhere,False,,Shatter,Unit,1 Unit,Warehouse 01
Somewhere,0004344299,050-10088208976,2022-07-06 06:32 PM,44b19f2e,,2022-07-08,2128 NW Overton Street,,Portland,OR,97210,United States of America,2128 NW Overton Street,,Portland,OR,97210,United States of America,,,Intake@somewherepdx.com,Intake Somewhere,Mylea Parker,,,,DISCO-SH-SAT-MAUINO2-39986-061022,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Maui #2 Disco Dabs Shatter,$100.00,False,,COD (Collect On Delivery),Cash,,leaflink,False,0004344299,$120.00,Fulfilled,$100.00,Maui #2,Sativa,Concentrates,,$120.00,False,,,,,Intake Somewhere,False,,Shatter,Unit,1 Unit,Warehouse 01
The Dime Store Cannabis,0004341621,050-10082411AE5,2022-07-06 06:54 PM,c98a1490,,2022-07-06,8218 Southeast Holgate Boulevard,,Portland,OR,97266,United States of America,8218 Southeast Holgate Boulevard,,Portland,OR,97266,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,From battery circular,,DISCO-ACCS-BAT-GRN-220516,Sitka Northwest,Disco Dabs - Accessories,1.0000,0.05,Variable Voltage Cart Battery - Green,$0.00,False,,COD (Collect On Delivery),Cash,,leaflink,True,0004341621,$120.00,Fulfilled,$6.00,,–,Accessories,MULTNOMAH,$120.00,False,,,,,Josh Koenigsberg,False,,Batteries,Unit,1 Unit,Warehouse 01
The Dime Store Cannabis,0004341621,050-10082411AE5,2022-07-06 06:54 PM,c98a1490,,2022-07-06,8218 Southeast Holgate Boulevard,,Portland,OR,97266,United States of America,8218 Southeast Holgate Boulevard,,Portland,OR,97266,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,From battery circular,,DISCO-ACCS-BAT-PRPL-220516,Sitka Northwest,Disco Dabs - Accessories,1.0000,0.05,Variable Voltage Cart Battery - Purple,$0.00,False,,COD (Collect On Delivery),Cash,,leaflink,True,0004341621,$120.00,Fulfilled,$6.00,,–,Accessories,MULTNOMAH,$120.00,False,,,,,Josh Koenigsberg,False,,Batteries,Unit,1 Unit,Warehouse 01
The Dime Store Cannabis,0004341621,050-10082411AE5,2022-07-06 06:54 PM,c98a1490,,2022-07-06,8218 Southeast Holgate Boulevard,,Portland,OR,97266,United States of America,8218 Southeast Holgate Boulevard,,Portland,OR,97266,United States of America,,,sitkadelivers@gmail.com,Josh Koenigsberg,Josh Koenigsberg,,From battery circular,,DISCO-ACCS-BAT-RED-220516,Sitka Northwest,Disco Dabs - Accessories,1.0000,0.05,Variable Voltage Cart Battery - Red,$0.00,False,,COD (Collect On Delivery),Cash,,leaflink,True,0004341621,$120.00,Fulfilled,$6.00,,–,Accessories,MULTNOMAH,$120.00,False,,,,,Josh Koenigsberg,False,,Batteries,Unit,1 Unit,Warehouse 01
Lemonnade,0004344502,050-10055695C26,2022-07-06 04:56 PM,7f6b2f68,,2022-07-08,11321 SW 64th Ave,,Portland,OR,97219,United States of America,11321 SW 64th Ave,,Portland,OR,97219,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"pick up 845 for 915 delivery
Driver:nathan/avalon",,DISCO-LR-IND-PINKCOOKIES-39669-061322,Sitka Northwest,Disco Dabs - Live Resin | 1 gram,2.0000,0.2,Pink Cookies Live Resin,$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,True,0004344502,$110.00,Fulfilled,$0.00,Pink Cookies,Indica,Concentrates,MULTNOMAH,$0.00,False,,,,,Nathan Goldberg,False,,Live Resin,Unit,1 Unit,Warehouse 01
Lemonnade,0004344502,050-10055695C26,2022-07-06 04:56 PM,7f6b2f68,,2022-07-08,11321 SW 64th Ave,,Portland,OR,97219,United States of America,11321 SW 64th Ave,,Portland,OR,97219,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"pick up 845 for 915 delivery
Driver:nathan/avalon",,DISCO-LR-HYB-TAHOEALIEN-39589-04132022,Sitka Northwest,Disco Dabs - Live Resin | 1 gram,2.0000,0.2,Tahoe Alien Live Resin,$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,True,0004344502,$110.00,Fulfilled,$0.00,Tahoe Alien,Hybrid,Concentrates,MULTNOMAH,$0.00,False,,,,,Nathan Goldberg,False,,Live Resin,Unit,1 Unit,Warehouse 01
Lemonnade,0004344502,050-10055695C26,2022-07-06 04:56 PM,7f6b2f68,,2022-07-08,11321 SW 64th Ave,,Portland,OR,97219,United States of America,11321 SW 64th Ave,,Portland,OR,97219,United States of America,,,Nathan@sitkanw.com,Nathan Goldberg,Nathan Goldberg,,"pick up 845 for 915 delivery
Driver:nathan/avalon",,DISCO-IPR-HYB-ALNET/SKNKDWG-40172-062422,Sitka Northwest,Disco Dabs - Crumble Infused Prerolls,3.0000,0.15,Alien ET / Skunk Dawg Infused PreRoll (1g),$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,True,0004344502,$140.00,Fulfilled,$0.00,"Alien ET, Skunk Dawg",Hybrid,Pre-Rolls,MULTNOMAH,$0.00,False,,,,,Nathan Goldberg,False,,Infused,Unit,1 Unit,Warehouse 01
Phresh Cannabis,0004360467,050-1003982A725,2022-07-06 03:54 PM,905bd9c8,,2022-07-14,2743 19th ave,,Forest Grove,OR,97116,United States of America,2743 19th ave,,Forest Grove,OR,97116,United States of America,,,doyle@phreshcannabis.com,Doyle Tsosie,Nathan Goldberg,,"pick up 9am for delivery at 12pm
Driver:nathan/avalon",,DISCO-LRC-IND-GRPVLLYKSH-39922-062422,Sitka Northwest,Disco Dabs - Pure Live Resin Cartridges,1.0000,0.1,Grape Valley Kush Live Resin Cartridge,$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,False,0004360467,$150.00,Fulfilled,$0.00,Grape Valley Kush,Indica,Cartridges,WASHINGTON,$0.00,False,,,,,Doyle Tsosie,False,,510 Thread,Unit,1 Unit,Warehouse 01
Phresh Cannabis,0004360467,050-1003982A725,2022-07-06 03:54 PM,905bd9c8,,2022-07-14,2743 19th ave,,Forest Grove,OR,97116,United States of America,2743 19th ave,,Forest Grove,OR,97116,United States of America,,,doyle@phreshcannabis.com,Doyle Tsosie,Nathan Goldberg,,"pick up 9am for delivery at 12pm
Driver:nathan/avalon",,DISCO-LRC-HYB-TRPICNAKUSH-39879-05202022,Sitka Northwest,Disco Dabs - Pure Live Resin Cartridges,1.0000,0.1,Tropicana Kush Live Resin Cartridge,$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,False,0004360467,$150.00,Fulfilled,$0.00,Tropicana Kush,Hybrid,Cartridges,WASHINGTON,$0.00,False,,,,,Doyle Tsosie,False,,510 Thread,Unit,1 Unit,Warehouse 01
Phresh Cannabis,0004360467,050-1003982A725,2022-07-06 03:54 PM,905bd9c8,,2022-07-14,2743 19th ave,,Forest Grove,OR,97116,United States of America,2743 19th ave,,Forest Grove,OR,97116,United States of America,,,doyle@phreshcannabis.com,Doyle Tsosie,Nathan Goldberg,,"pick up 9am for delivery at 12pm
Driver:nathan/avalon",,DISCO-LR-IND-DJSHRTBLUBRRY-36970-061322,Sitka Northwest,Disco Dabs - Live Resin | 1 gram,1.0000,0.1,DJ Short Blueberry Live Resin,$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,False,0004360467,$110.00,Fulfilled,$0.00,DJ Short Blueberry,Indica,Concentrates,WASHINGTON,$0.00,False,,,,,Doyle Tsosie,False,,Live Resin,Unit,1 Unit,Warehouse 01
Phresh Cannabis,0004360467,050-1003982A725,2022-07-06 03:54 PM,905bd9c8,,2022-07-14,2743 19th ave,,Forest Grove,OR,97116,United States of America,2743 19th ave,,Forest Grove,OR,97116,United States of America,,,doyle@phreshcannabis.com,Doyle Tsosie,Nathan Goldberg,,"pick up 9am for delivery at 12pm
Driver:nathan/avalon",,DISCO-LR-SAT-TRPICNACOOKIES-39989-05262022,Sitka Northwest,Disco Dabs - Shatter | 1 gram,1.0000,0.1,Tropicana Cookies Live Resin,$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,False,0004360467,$110.00,Fulfilled,$0.00,Tropicana Cookies,Sativa,Concentrates,WASHINGTON,$0.00,False,,,,,Doyle Tsosie,False,,Live Resin,Unit,1 Unit,Warehouse 01
Phresh Cannabis,0004360467,050-1003982A725,2022-07-06 03:54 PM,905bd9c8,,2022-07-14,2743 19th ave,,Forest Grove,OR,97116,United States of America,2743 19th ave,,Forest Grove,OR,97116,United States of America,,,doyle@phreshcannabis.com,Doyle Tsosie,Nathan Goldberg,,"pick up 9am for delivery at 12pm
Driver:nathan/avalon",,DISCO-LR-HYB-BLUBRRYCAKE-39591-04282022,Sitka Northwest,Disco Dabs - Live Resin | 1 gram,1.0000,0.1,Blueberry Cake Live Resin,$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,False,0004360467,$110.00,Fulfilled,$0.00,Blueberry Cake,Hybrid,Concentrates,WASHINGTON,$0.00,False,,,,,Doyle Tsosie,False,,Live Resin,Unit,1 Unit,Warehouse 01
Phresh Cannabis,0004360467,050-1003982A725,2022-07-06 03:54 PM,905bd9c8,,2022-07-14,2743 19th ave,,Forest Grove,OR,97116,United States of America,2743 19th ave,,Forest Grove,OR,97116,United States of America,,,doyle@phreshcannabis.com,Doyle Tsosie,Nathan Goldberg,,"pick up 9am for delivery at 12pm
Driver:nathan/avalon",,DISCO-IPR-HYB-ALNET/SKNKDWG-40172-062422,Sitka Northwest,Disco Dabs - Crumble Infused Prerolls,2.0000,0.1,Alien ET / Skunk Dawg Infused PreRoll (1g),$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,False,0004360467,$140.00,Fulfilled,$0.00,"Alien ET, Skunk Dawg",Hybrid,Pre-Rolls,WASHINGTON,$0.00,False,,,,,Doyle Tsosie,False,,Infused,Unit,1 Unit,Warehouse 01
Phresh Cannabis,0004360467,050-1003982A725,2022-07-06 03:54 PM,905bd9c8,,2022-07-14,2743 19th ave,,Forest Grove,OR,97116,United States of America,2743 19th ave,,Forest Grove,OR,97116,United States of America,,,doyle@phreshcannabis.com,Doyle Tsosie,Nathan Goldberg,,"pick up 9am for delivery at 12pm
Driver:nathan/avalon",,DISCO-IPR-SAT-BRCBNR/HZE-40171-062422,Sitka Northwest,Disco Dabs - Crumble Infused Prerolls,2.0000,0.1,Bruce Banner / Haze Infused PreRoll (1g),$0.00,True,,COD (Collect On Delivery),Cash,,leaflink,False,0004360467,$140.00,Fulfilled,$0.00,"Bruce Banner, Haze",Sativa,Pre-Rolls,WASHINGTON,$0.00,False,,,,,Doyle Tsosie,False,,Infused,Unit,1 Unit,Warehouse 01
Bridge City Collective - Williams,0004342947,050-10041989EBF,2022-07-06 08:16 PM,41abd9ee,,2022-07-07,4312 N Williams Ave,,Portland,OR,97217,United States of America,4312 N Williams Ave,,Portland,OR,97217,United States of America,,,dgraham@bridgecitycollective.com,Duffy Graham,Josh Koenigsberg,,"11am pick up, 12pm drop
Tesla",,DISCO-IPR-HYB-ALNET/SKNKDWG-40172-062422,Sitka Northwest,Disco Dabs - Crumble Infused Prerolls,20.0000,1,Alien ET / Skunk Dawg Infused PreRoll (1g),$120.00,False,,Net 30 (Payment due 30 days after invoice date),Cash,,leaflink,False,0004342947,$140.00,Fulfilled,$120.00,"Alien ET, Skunk Dawg",Hybrid,Pre-Rolls,MULTNOMAH,$140.00,False,,,,,Duffy Graham,False,,Infused,Unit,1 Unit,Warehouse 01
Bridge City Collective - Williams,0004342947,050-10041989EBF,2022-07-06 08:16 PM,41abd9ee,,2022-07-07,4312 N Williams Ave,,Portland,OR,97217,United States of America,4312 N Williams Ave,,Portland,OR,97217,United States of America,,,dgraham@bridgecitycollective.com,Duffy Graham,Josh Koenigsberg,,"11am pick up, 12pm drop
Tesla",,DISCO-LRC-SAT-BAY11-39875-060222,Sitka Northwest,Disco Dabs - Pure Live Resin Cartridges,10.0000,1,Bay 11 Live Resin Cartridge,$0.00,False,,Net 30 (Payment due 30 days after invoice date),Cash,,leaflink,False,0004342947,$150.00,Fulfilled,$150.00,Bay 11,Sativa,Cartridges,MULTNOMAH,$150.00,False,,,,,Duffy Graham,False,,510 Thread,Unit,1 Unit,Warehouse 01
Bridge City Collective - Williams,0004342947,050-10041989EBF,2022-07-06 08:16 PM,41abd9ee,,2022-07-07,4312 N Williams Ave,,Portland,OR,97217,United States of America,4312 N Williams Ave,,Portland,OR,97217,United States of America,,,dgraham@bridgecitycollective.com,Duffy Graham,Josh Koenigsberg,,"11am pick up, 12pm drop
Tesla",,DISCO-LRC-HYB-BLUBRRYTNG-39562-04142022,Sitka Northwest,Disco Dabs - Pure Live Resin Cartridges,20.0000,2,Blueberry Tang Live Resin Cartridge,$125.00,False,,Net 30 (Payment due 30 days after invoice date),Cash,$125.00,leaflink,False,0004342947,$150.00,Fulfilled,$250.00,Blueberry Tang,Hybrid,Cartridges,MULTNOMAH,$150.00,False,,,,,Duffy Graham,False,,510 Thread,Unit,1 Unit,Warehouse 01
Bridge City Collective - Williams,0004342947,050-10041989EBF,2022-07-06 08:16 PM,41abd9ee,,2022-07-07,4312 N Williams Ave,,Portland,OR,97217,United States of America,4312 N Williams Ave,,Portland,OR,97217,United States of America,,,dgraham@bridgecitycollective.com,Duffy Graham,Josh Koenigsberg,,"11am pick up, 12pm drop
Tesla",,DISCO-IPR-SAT-BRCBNR/HZE-40171-062422,Sitka Northwest,Disco Dabs - Crumble Infused Prerolls,20.0000,1,Bruce Banner / Haze Infused PreRoll (1g),$120.00,False,,Net 30 (Payment due 30 days after invoice date),Cash,,leaflink,False,0004342947,$140.00,Fulfilled,$120.00,"Bruce Banner, Haze",Sativa,Pre-Rolls,MULTNOMAH,$140.00,False,,,,,Duffy Graham,False,,Infused,Unit,1 Unit,Warehouse 01
Bridge City Collective - Williams,0004342947,050-10041989EBF,2022-07-06 08:16 PM,41abd9ee,,2022-07-07,4312 N Williams Ave,,Portland,OR,97217,United States of America,4312 N Williams Ave,,Portland,OR,97217,United States of America,,,dgraham@bridgecitycollective.com,Duffy Graham,Josh Koenigsberg,,"11am pick up, 12pm drop
Tesla",,DISCO-SH-IND-CRTCLKUSH-39988-061722,Sitka Northwest,Disco Dabs - Shatter | 1 gram,20.0000,1,Critical Kush Disco Dabs Shatter,$100.00,False,,Net 30 (Payment due 30 days after invoice date),Cash,,leaflink,False,0004342947,$120.00,Fulfilled,$100.00,Critical Kush,Indica,Concentrates,MULTNOMAH,$120.00,False,,,,,Duffy Graham,False,,Shatter,Unit,1 Unit,Warehouse 01
